what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487307051631
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487307053838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487307061460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1487307072174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307074420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307079317
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1487307080112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307097936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307118681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307131815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307134304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307147902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307172228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307183546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307184767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307194670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307197219
